age,sex,smoker,payback_type,face_value
27,male,yes,10,50000
27,male,yes,10,100000
27,male,yes,10,250000
27,male,yes,10,1000000
27,male,yes,25,10000
27,male,yes,25,25000
27,male,yes,25,50000
27,male,yes,25,100000
27,male,yes,25,250000
27,male,yes,25,1000000
27,male,no,Annual Forever,10000
27,male,no,Annual Forever,25000
27,male,no,Annual Forever,50000
27,male,no,Annual Forever,100000
27,male,no,Annual Forever,250000
27,male,no,Annual Forever,1000000
27,male,no,1,10000
27,male,no,1,25000
27,male,no,1,50000
27,male,no,1,100000
27,male,no,1,250000
27,male,no,1,1000000
27,male,no,5,10000
27,male,no,5,25000
27,male,no,5,50000
27,male,no,5,100000
27,male,no,5,250000
27,male,no,5,1000000
27,male,no,10,10000
27,male,no,10,25000
27,male,no,10,50000
27,male,no,10,100000
27,male,no,10,250000
27,male,no,10,1000000
27,male,no,25,10000
27,male,no,25,25000
27,male,no,25,50000
27,male,no,25,100000
27,male,no,25,250000
27,male,no,25,1000000
27,female,yes,Annual Forever,10000
27,female,yes,Annual Forever,25000
27,female,yes,Annual Forever,50000
27,female,yes,Annual Forever,100000
27,female,yes,Annual Forever,250000
27,female,yes,Annual Forever,1000000
27,female,yes,1,10000
27,female,yes,1,25000
27,female,yes,1,50000
27,female,yes,1,100000
27,female,yes,1,250000
27,female,yes,1,1000000
27,female,yes,5,10000
27,female,yes,5,25000
27,female,yes,5,50000
27,female,yes,5,100000
27,female,yes,5,250000
27,female,yes,5,1000000
27,female,yes,10,10000
27,female,yes,10,25000
27,female,yes,10,50000
27,female,yes,10,100000
27,female,yes,10,250000
27,female,yes,10,1000000
27,female,yes,25,10000
27,female,yes,25,25000
27,female,yes,25,50000
27,female,yes,25,100000
27,female,yes,25,250000
27,female,yes,25,1000000
27,female,no,Annual Forever,10000
27,female,no,Annual Forever,25000
27,female,no,Annual Forever,50000
27,female,no,Annual Forever,100000
27,female,no,Annual Forever,250000
27,female,no,Annual Forever,1000000
27,female,no,1,10000
27,female,no,1,25000
27,female,no,1,50000
27,female,no,1,100000
27,female,no,1,250000
27,female,no,1,1000000
27,female,no,5,10000
27,female,no,5,25000
27,female,no,5,50000
27,female,no,5,100000
27,female,no,5,250000
27,female,no,5,1000000
27,female,no,10,10000
27,female,no,10,25000
27,female,no,10,50000
27,female,no,10,100000
27,female,no,10,250000
27,female,no,10,1000000
27,female,no,25,10000
27,female,no,25,25000
27,female,no,25,50000
27,female,no,25,100000
27,female,no,25,250000
27,female,no,25,1000000
28,male,yes,Annual Forever,10000
28,male,yes,Annual Forever,25000
28,male,yes,Annual Forever,50000
28,male,yes,Annual Forever,100000
28,male,yes,Annual Forever,250000
28,male,yes,Annual Forever,1000000
28,male,yes,1,10000
28,male,yes,1,25000
28,male,yes,1,50000
28,male,yes,1,100000
28,male,yes,1,250000
28,male,yes,1,1000000
28,male,yes,5,10000
28,male,yes,5,25000
28,male,yes,5,50000
28,male,yes,5,100000
28,male,yes,5,250000
28,male,yes,5,1000000
28,male,yes,10,10000
28,male,yes,10,25000
28,male,yes,10,50000
28,male,yes,10,100000
28,male,yes,10,250000
28,male,yes,10,1000000
28,male,yes,25,10000
28,male,yes,25,25000
28,male,yes,25,50000
28,male,yes,25,100000
28,male,yes,25,250000
28,male,yes,25,1000000
28,male,no,Annual Forever,10000
28,male,no,Annual Forever,25000
28,male,no,Annual Forever,50000
28,male,no,Annual Forever,100000
28,male,no,Annual Forever,250000
28,male,no,Annual Forever,1000000
28,male,no,1,10000
28,male,no,1,25000
28,male,no,1,50000
28,male,no,1,100000
28,male,no,1,250000
28,male,no,1,1000000
28,male,no,5,10000
28,male,no,5,25000
28,male,no,5,50000
28,male,no,5,100000
28,male,no,5,250000
28,male,no,5,1000000
28,male,no,10,10000
28,male,no,10,25000
28,male,no,10,50000
28,male,no,10,100000
28,male,no,10,250000
28,male,no,10,1000000
28,male,no,25,10000
28,male,no,25,25000
28,male,no,25,50000
28,male,no,25,100000
28,male,no,25,250000
28,male,no,25,1000000
28,female,yes,Annual Forever,10000
28,female,yes,Annual Forever,25000
28,female,yes,Annual Forever,50000
28,female,yes,Annual Forever,100000
28,female,yes,Annual Forever,250000
28,female,yes,Annual Forever,1000000
28,female,yes,1,10000
28,female,yes,1,25000
28,female,yes,1,50000
28,female,yes,1,100000
28,female,yes,1,250000
28,female,yes,1,1000000
28,female,yes,5,10000
28,female,yes,5,25000
28,female,yes,5,50000
28,female,yes,5,100000
28,female,yes,5,250000
28,female,yes,5,1000000
28,female,yes,10,10000
28,female,yes,10,25000
28,female,yes,10,50000
28,female,yes,10,100000
28,female,yes,10,250000
28,female,yes,10,1000000
28,female,yes,25,10000
28,female,yes,25,25000
28,female,yes,25,50000
28,female,yes,25,100000
28,female,yes,25,250000
28,female,yes,25,1000000
28,female,no,Annual Forever,10000
28,female,no,Annual Forever,25000
28,female,no,Annual Forever,50000
28,female,no,Annual Forever,100000
28,female,no,Annual Forever,250000
28,female,no,Annual Forever,1000000
28,female,no,1,10000
28,female,no,1,25000
28,female,no,1,50000
28,female,no,1,100000
28,female,no,1,250000
28,female,no,1,1000000
28,female,no,5,10000
28,female,no,5,25000
28,female,no,5,50000
28,female,no,5,100000
28,female,no,5,250000
28,female,no,5,1000000
28,female,no,10,10000
28,female,no,10,25000
28,female,no,10,50000
28,female,no,10,100000
28,female,no,10,250000
28,female,no,10,1000000
28,female,no,25,10000
28,female,no,25,25000
28,female,no,25,50000
28,female,no,25,100000
28,female,no,25,250000
28,female,no,25,1000000
29,male,yes,Annual Forever,10000
29,male,yes,Annual Forever,25000
29,male,yes,Annual Forever,50000
29,male,yes,Annual Forever,100000
29,male,yes,Annual Forever,250000
29,male,yes,Annual Forever,1000000
29,male,yes,1,10000
29,male,yes,1,25000
29,male,yes,1,50000
29,male,yes,1,100000
29,male,yes,1,250000
29,male,yes,1,1000000
29,male,yes,5,10000
29,male,yes,5,25000
29,male,yes,5,50000
29,male,yes,5,100000
29,male,yes,5,250000
29,male,yes,5,1000000
29,male,yes,10,10000
29,male,yes,10,25000
29,male,yes,10,50000
29,male,yes,10,100000
29,male,yes,10,250000
29,male,yes,10,1000000
29,male,yes,25,10000
29,male,yes,25,25000
29,male,yes,25,50000
29,male,yes,25,100000
29,male,yes,25,250000
29,male,yes,25,1000000
29,male,no,Annual Forever,10000
29,male,no,Annual Forever,25000
29,male,no,Annual Forever,50000
29,male,no,Annual Forever,100000
29,male,no,Annual Forever,250000
29,male,no,Annual Forever,1000000
29,male,no,1,10000
29,male,no,1,25000
29,male,no,1,50000
29,male,no,1,100000
29,male,no,1,250000
29,male,no,1,1000000
29,male,no,5,10000
29,male,no,5,25000
29,male,no,5,50000
29,male,no,5,100000
29,male,no,5,250000
29,male,no,5,1000000
29,male,no,10,10000
29,male,no,10,25000
29,male,no,10,50000
29,male,no,10,100000
29,male,no,10,250000
29,male,no,10,1000000
29,male,no,25,10000
29,male,no,25,25000
29,male,no,25,50000
29,male,no,25,100000
29,male,no,25,250000
29,male,no,25,1000000
29,female,yes,Annual Forever,10000
29,female,yes,Annual Forever,25000
29,female,yes,Annual Forever,50000
29,female,yes,Annual Forever,100000
29,female,yes,Annual Forever,250000
29,female,yes,Annual Forever,1000000
29,female,yes,1,10000
29,female,yes,1,25000
29,female,yes,1,50000
29,female,yes,1,100000
29,female,yes,1,250000
29,female,yes,1,1000000
29,female,yes,5,10000
29,female,yes,5,25000
29,female,yes,5,50000
29,female,yes,5,100000
29,female,yes,5,250000
29,female,yes,5,1000000
29,female,yes,10,10000
29,female,yes,10,25000
29,female,yes,10,50000
29,female,yes,10,100000
29,female,yes,10,250000
29,female,yes,10,1000000
29,female,yes,25,10000
29,female,yes,25,25000
29,female,yes,25,50000
29,female,yes,25,100000
29,female,yes,25,250000
29,female,yes,25,1000000
29,female,no,Annual Forever,10000
29,female,no,Annual Forever,25000
29,female,no,Annual Forever,50000
29,female,no,Annual Forever,100000
29,female,no,Annual Forever,250000
29,female,no,Annual Forever,1000000
29,female,no,1,10000
29,female,no,1,25000
29,female,no,1,50000
29,female,no,1,100000
29,female,no,1,250000
29,female,no,1,1000000
29,female,no,5,10000
29,female,no,5,25000
29,female,no,5,50000
29,female,no,5,100000
29,female,no,5,250000
29,female,no,5,1000000
29,female,no,10,10000
29,female,no,10,25000
29,female,no,10,50000
29,female,no,10,100000
29,female,no,10,250000
29,female,no,10,1000000
29,female,no,25,10000
29,female,no,25,25000
29,female,no,25,50000
29,female,no,25,100000
29,female,no,25,250000
29,female,no,25,1000000
30,male,yes,Annual Forever,10000
30,male,yes,Annual Forever,25000
30,male,yes,Annual Forever,50000
30,male,yes,Annual Forever,100000
30,male,yes,Annual Forever,250000
30,male,yes,Annual Forever,1000000
30,male,yes,1,10000
30,male,yes,1,25000
30,male,yes,1,50000
30,male,yes,1,100000
30,male,yes,1,250000
30,male,yes,1,1000000
30,male,yes,5,10000
30,male,yes,5,25000
30,male,yes,5,50000
30,male,yes,5,100000
30,male,yes,5,250000
30,male,yes,5,1000000
30,male,yes,10,10000
30,male,yes,10,25000
30,male,yes,10,50000
30,male,yes,10,100000
30,male,yes,10,250000
30,male,yes,10,1000000
30,male,yes,25,10000
30,male,yes,25,25000
30,male,yes,25,50000
30,male,yes,25,100000
30,male,yes,25,250000
30,male,yes,25,1000000
30,male,no,Annual Forever,10000
30,male,no,Annual Forever,25000
30,male,no,Annual Forever,50000
30,male,no,Annual Forever,100000
30,male,no,Annual Forever,250000
30,male,no,Annual Forever,1000000
30,male,no,1,10000
30,male,no,1,25000
30,male,no,1,50000
30,male,no,1,100000
30,male,no,1,250000
30,male,no,1,1000000
30,male,no,5,10000
30,male,no,5,25000
30,male,no,5,50000
30,male,no,5,100000
30,male,no,5,250000
30,male,no,5,1000000
30,male,no,10,10000
30,male,no,10,25000
30,male,no,10,50000
30,male,no,10,100000
30,male,no,10,250000
30,male,no,10,1000000
30,male,no,25,10000
30,male,no,25,25000
30,male,no,25,50000
30,male,no,25,100000
30,male,no,25,250000
30,male,no,25,1000000
30,female,yes,Annual Forever,10000
30,female,yes,Annual Forever,25000
30,female,yes,Annual Forever,50000
30,female,yes,Annual Forever,100000
30,female,yes,Annual Forever,250000
30,female,yes,Annual Forever,1000000
30,female,yes,1,10000
30,female,yes,1,25000
30,female,yes,1,50000
30,female,yes,1,100000
30,female,yes,1,250000
30,female,yes,1,1000000
30,female,yes,5,10000
30,female,yes,5,25000
30,female,yes,5,50000
30,female,yes,5,100000
30,female,yes,5,250000
30,female,yes,5,1000000
30,female,yes,10,10000
30,female,yes,10,25000
30,female,yes,10,50000
30,female,yes,10,100000
30,female,yes,10,250000
30,female,yes,10,1000000
30,female,yes,25,10000
30,female,yes,25,25000
30,female,yes,25,50000
30,female,yes,25,100000
30,female,yes,25,250000
30,female,yes,25,1000000
30,female,no,Annual Forever,10000
30,female,no,Annual Forever,25000
30,female,no,Annual Forever,50000
30,female,no,Annual Forever,100000
30,female,no,Annual Forever,250000
30,female,no,Annual Forever,1000000
30,female,no,1,10000
30,female,no,1,25000
30,female,no,1,50000
30,female,no,1,100000
30,female,no,1,250000
30,female,no,1,1000000
30,female,no,5,10000
30,female,no,5,25000
30,female,no,5,50000
30,female,no,5,100000
30,female,no,5,250000
30,female,no,5,1000000
30,female,no,10,10000
30,female,no,10,25000
30,female,no,10,50000
30,female,no,10,100000
30,female,no,10,250000
30,female,no,10,1000000
30,female,no,25,10000
30,female,no,25,25000
30,female,no,25,50000
30,female,no,25,100000
30,female,no,25,250000
30,female,no,25,1000000
31,male,yes,Annual Forever,10000
31,male,yes,Annual Forever,25000
31,male,yes,Annual Forever,50000
31,male,yes,Annual Forever,100000
31,male,yes,Annual Forever,250000
31,male,yes,Annual Forever,1000000
31,male,yes,1,10000
31,male,yes,1,25000
31,male,yes,1,50000
31,male,yes,1,100000
31,male,yes,1,250000
31,male,yes,1,1000000
31,male,yes,5,10000
31,male,yes,5,25000
31,male,yes,5,50000
31,male,yes,5,100000
31,male,yes,5,250000
31,male,yes,5,1000000
31,male,yes,10,10000
31,male,yes,10,25000
31,male,yes,10,50000
31,male,yes,10,100000
31,male,yes,10,250000
31,male,yes,10,1000000
31,male,yes,25,10000
31,male,yes,25,25000
31,male,yes,25,50000
31,male,yes,25,100000
31,male,yes,25,250000
31,male,yes,25,1000000
31,male,no,Annual Forever,10000
31,male,no,Annual Forever,25000
31,male,no,Annual Forever,50000
31,male,no,Annual Forever,100000
31,male,no,Annual Forever,250000
31,male,no,Annual Forever,1000000
31,male,no,1,10000
31,male,no,1,25000
31,male,no,1,50000
31,male,no,1,100000
31,male,no,1,250000
31,male,no,1,1000000
31,male,no,5,10000
31,male,no,5,25000
31,male,no,5,50000
31,male,no,5,100000
31,male,no,5,250000
31,male,no,5,1000000
31,male,no,10,10000
31,male,no,10,25000
31,male,no,10,50000
31,male,no,10,100000
31,male,no,10,250000
31,male,no,10,1000000
31,male,no,25,10000
31,male,no,25,25000
31,male,no,25,50000
31,male,no,25,100000
31,male,no,25,250000
31,male,no,25,1000000
31,female,yes,Annual Forever,10000
31,female,yes,Annual Forever,25000
31,female,yes,Annual Forever,50000
31,female,yes,Annual Forever,100000
31,female,yes,Annual Forever,250000
31,female,yes,Annual Forever,1000000
31,female,yes,1,10000
31,female,yes,1,25000
31,female,yes,1,50000
31,female,yes,1,100000
31,female,yes,1,250000
31,female,yes,1,1000000
31,female,yes,5,10000
31,female,yes,5,25000
31,female,yes,5,50000
31,female,yes,5,100000
31,female,yes,5,250000
31,female,yes,5,1000000
31,female,yes,10,10000
31,female,yes,10,25000
31,female,yes,10,50000
31,female,yes,10,100000
31,female,yes,10,250000
31,female,yes,10,1000000
31,female,yes,25,10000
31,female,yes,25,25000
31,female,yes,25,50000
31,female,yes,25,100000
31,female,yes,25,250000
31,female,yes,25,1000000
31,female,no,Annual Forever,10000
31,female,no,Annual Forever,25000
31,female,no,Annual Forever,50000
31,female,no,Annual Forever,100000
31,female,no,Annual Forever,250000
31,female,no,Annual Forever,1000000
31,female,no,1,10000
31,female,no,1,25000
31,female,no,1,50000
31,female,no,1,100000
31,female,no,1,250000
31,female,no,1,1000000
31,female,no,5,10000
31,female,no,5,25000
31,female,no,5,50000
31,female,no,5,100000
31,female,no,5,250000
31,female,no,5,1000000
31,female,no,10,10000
31,female,no,10,25000
31,female,no,10,50000
31,female,no,10,100000
31,female,no,10,250000
31,female,no,10,1000000
31,female,no,25,10000
31,female,no,25,25000
31,female,no,25,50000
31,female,no,25,100000
31,female,no,25,250000
31,female,no,25,1000000
32,male,yes,Annual Forever,10000
32,male,yes,Annual Forever,25000
32,male,yes,Annual Forever,50000
32,male,yes,Annual Forever,100000
32,male,yes,Annual Forever,250000
32,male,yes,Annual Forever,1000000
32,male,yes,1,10000
32,male,yes,1,25000
32,male,yes,1,50000
32,male,yes,1,100000
32,male,yes,1,250000
32,male,yes,1,1000000
32,male,yes,5,10000
32,male,yes,5,25000
32,male,yes,5,50000
32,male,yes,5,100000
32,male,yes,5,250000
32,male,yes,5,1000000
32,male,yes,10,10000
32,male,yes,10,25000
32,male,yes,10,50000
32,male,yes,10,100000
32,male,yes,10,250000
32,male,yes,10,1000000
32,male,yes,25,10000
32,male,yes,25,25000
32,male,yes,25,50000
32,male,yes,25,100000
32,male,yes,25,250000
32,male,yes,25,1000000
32,male,no,Annual Forever,10000
32,male,no,Annual Forever,25000
32,male,no,Annual Forever,50000
32,male,no,Annual Forever,100000
32,male,no,Annual Forever,250000
32,male,no,Annual Forever,1000000
32,male,no,1,10000
32,male,no,1,25000
32,male,no,1,50000
32,male,no,1,100000
32,male,no,1,250000
32,male,no,1,1000000
32,male,no,5,10000
32,male,no,5,25000
32,male,no,5,50000
32,male,no,5,100000
32,male,no,5,250000
32,male,no,5,1000000
32,male,no,10,10000
32,male,no,10,25000
32,male,no,10,50000
32,male,no,10,100000
32,male,no,10,250000
32,male,no,10,1000000
32,male,no,25,10000
32,male,no,25,25000
32,male,no,25,50000
32,male,no,25,100000
32,male,no,25,250000
32,male,no,25,1000000
32,female,yes,Annual Forever,10000
32,female,yes,Annual Forever,25000
32,female,yes,Annual Forever,50000
32,female,yes,Annual Forever,100000
32,female,yes,Annual Forever,250000
32,female,yes,Annual Forever,1000000
32,female,yes,1,10000
32,female,yes,1,25000
32,female,yes,1,50000
32,female,yes,1,100000
32,female,yes,1,250000
32,female,yes,1,1000000
32,female,yes,5,10000
32,female,yes,5,25000
32,female,yes,5,50000
32,female,yes,5,100000
32,female,yes,5,250000
32,female,yes,5,1000000
32,female,yes,10,10000
32,female,yes,10,25000
32,female,yes,10,50000
32,female,yes,10,100000
32,female,yes,10,250000
32,female,yes,10,1000000
32,female,yes,25,10000
32,female,yes,25,25000
32,female,yes,25,50000
32,female,yes,25,100000
32,female,yes,25,250000
32,female,yes,25,1000000
32,female,no,Annual Forever,10000
32,female,no,Annual Forever,25000
32,female,no,Annual Forever,50000
32,female,no,Annual Forever,100000
32,female,no,Annual Forever,250000
32,female,no,Annual Forever,1000000
32,female,no,1,10000
32,female,no,1,25000
32,female,no,1,50000
32,female,no,1,100000
32,female,no,1,250000
32,female,no,1,1000000
32,female,no,5,10000
32,female,no,5,25000
32,female,no,5,50000
32,female,no,5,100000
